VNUM	LOCALE_NAME
704140	[IN;40150] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704141	[IN;40150] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704142	[IN;40150] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704143	[IN;40150] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704144	[IN;40150] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704145	[IN;40150] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704146	[IN;40150] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704147	[IN;40150] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704148	[IN;40150] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704149	[IN;40150] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704150	[IN;40151] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704151	[IN;40151] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704152	[IN;40151] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704153	[IN;40151] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704154	[IN;40151] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704155	[IN;40151] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704156	[IN;40151] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704157	[IN;40151] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704158	[IN;40151] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704159	[IN;40151] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704160	[IN;40152] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704161	[IN;40152] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704162	[IN;40152] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704163	[IN;40152] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704164	[IN;40152] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704165	[IN;40152] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704166	[IN;40152] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704167	[IN;40152] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704168	[IN;40152] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704169	[IN;40152] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704170	[IN;40153] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704171	[IN;40153] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704172	[IN;40153] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704173	[IN;40153] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704174	[IN;40153] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704175	[IN;40153] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704176	[IN;40153] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704177	[IN;40153] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704178	[IN;40153] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704179	[IN;40153] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704180	[IN;40154] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704181	[IN;40154] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704182	[IN;40154] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704183	[IN;40154] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704184	[IN;40154] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704185	[IN;40154] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704186	[IN;40154] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704187	[IN;40154] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704188	[IN;40154] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704189	[IN;40154] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704190	[IN;40155] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704191	[IN;40155] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704192	[IN;40155] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704193	[IN;40155] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704194	[IN;40155] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704195	[IN;40155] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704196	[IN;40155] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704197	[IN;40155] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704198	[IN;40155] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704199	[IN;40155] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704200	[IN;40156] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704201	[IN;40156] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704202	[IN;40156] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704203	[IN;40156] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704204	[IN;40156] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704205	[IN;40156] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704206	[IN;40156] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704207	[IN;40156] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704208	[IN;40156] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704209	[IN;40156] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704210	[IN;40185] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704211	[IN;40185] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704212	[IN;40185] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704213	[IN;40185] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704214	[IN;40185] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704215	[IN;40185] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704216	[IN;40185] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704217	[IN;40185] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704218	[IN;40185] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704219	[IN;40185] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704220	[IN;40186] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704221	[IN;40186] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704222	[IN;40186] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704223	[IN;40186] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704224	[IN;40186] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704225	[IN;40186] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704226	[IN;40186] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704227	[IN;40186] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704228	[IN;40186] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704229	[IN;40186] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704230	[IN;40187] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704231	[IN;40187] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704232	[IN;40187] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704233	[IN;40187] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704234	[IN;40187] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704235	[IN;40187] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704236	[IN;40187] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704237	[IN;40187] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704238	[IN;40187] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704239	[IN;40187] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704240	[IN;40188] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704241	[IN;40188] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704242	[IN;40188] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704243	[IN;40188] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704244	[IN;40188] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704245	[IN;40188] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704246	[IN;40188] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704247	[IN;40188] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704248	[IN;40188] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704249	[IN;40188] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704250	[IN;40189] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704251	[IN;40189] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704252	[IN;40189] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704253	[IN;40189] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704254	[IN;40189] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704255	[IN;40189] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704256	[IN;40189] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704257	[IN;40189] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704258	[IN;40189] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704259	[IN;40189] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704260	[IN;40190] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704261	[IN;40190] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704262	[IN;40190] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704263	[IN;40190] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704264	[IN;40190] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704265	[IN;40190] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704266	[IN;40190] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704267	[IN;40190] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704268	[IN;40190] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704269	[IN;40190] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704270	[IN;40191] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704271	[IN;40191] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704272	[IN;40191] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704273	[IN;40191] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704274	[IN;40191] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704275	[IN;40191] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704276	[IN;40191] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704277	[IN;40191] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704278	[IN;40191] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704279	[IN;40191] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704280	[IN;40136] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704281	[IN;40136] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704282	[IN;40136] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704283	[IN;40136] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704284	[IN;40136] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704285	[IN;40136] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704286	[IN;40136] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704287	[IN;40136] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704288	[IN;40136] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704289	[IN;40136] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704290	[IN;40137] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704291	[IN;40137] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704292	[IN;40137] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704293	[IN;40137] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704294	[IN;40137] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704295	[IN;40137] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704296	[IN;40137] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704297	[IN;40137] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704298	[IN;40137] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704299	[IN;40137] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704300	[IN;40138] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704301	[IN;40138] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704302	[IN;40138] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704303	[IN;40138] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704304	[IN;40138] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704305	[IN;40138] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704306	[IN;40138] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704307	[IN;40138] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704308	[IN;40138] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704309	[IN;40138] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704310	[IN;40139] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704311	[IN;40139] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704312	[IN;40139] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704313	[IN;40139] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704314	[IN;40139] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704315	[IN;40139] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704316	[IN;40139] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704317	[IN;40139] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704318	[IN;40139] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704319	[IN;40139] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704320	[IN;40140] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704321	[IN;40140] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704322	[IN;40140] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704323	[IN;40140] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704324	[IN;40140] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704325	[IN;40140] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704326	[IN;40140] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704327	[IN;40140] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704328	[IN;40140] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704329	[IN;40140] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704330	[IN;40141] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704331	[IN;40141] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704332	[IN;40141] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704333	[IN;40141] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704334	[IN;40141] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704335	[IN;40141] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704336	[IN;40141] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704337	[IN;40141] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704338	[IN;40141] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704339	[IN;40141] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704340	[IN;40142] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704341	[IN;40142] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704342	[IN;40142] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704343	[IN;40142] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704344	[IN;40142] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704345	[IN;40142] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704346	[IN;40142] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704347	[IN;40142] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704348	[IN;40142] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704349	[IN;40142] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704350	[IN;40108] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704351	[IN;40108] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704352	[IN;40108] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704353	[IN;40108] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704354	[IN;40108] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704355	[IN;40108] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704356	[IN;40108] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704357	[IN;40108] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704358	[IN;40108] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704359	[IN;40108] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704360	[IN;40109] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704361	[IN;40109] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704362	[IN;40109] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704363	[IN;40109] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704364	[IN;40109] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704365	[IN;40109] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704366	[IN;40109] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704367	[IN;40109] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704368	[IN;40109] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704369	[IN;40109] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704370	[IN;40110] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704371	[IN;40110] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704372	[IN;40110] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704373	[IN;40110] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704374	[IN;40110] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704375	[IN;40110] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704376	[IN;40110] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704377	[IN;40110] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704378	[IN;40110] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704379	[IN;40110] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704380	[IN;40111] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704381	[IN;40111] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704382	[IN;40111] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704383	[IN;40111] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704384	[IN;40111] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704385	[IN;40111] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704386	[IN;40111] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704387	[IN;40111] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704388	[IN;40111] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704389	[IN;40111] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704390	[IN;40112] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704391	[IN;40112] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704392	[IN;40112] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704393	[IN;40112] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704394	[IN;40112] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704395	[IN;40112] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704396	[IN;40112] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704397	[IN;40112] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704398	[IN;40112] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704399	[IN;40112] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704400	[IN;40113] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704401	[IN;40113] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704402	[IN;40113] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704403	[IN;40113] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704404	[IN;40113] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704405	[IN;40113] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704406	[IN;40113] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704407	[IN;40113] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704408	[IN;40113] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704409	[IN;40113] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704410	[IN;40114] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704411	[IN;40114] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704412	[IN;40114] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704413	[IN;40114] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704414	[IN;40114] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704415	[IN;40114] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704416	[IN;40114] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704417	[IN;40114] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704418	[IN;40114] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704419	[IN;40114] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704420	[IN;40150] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704421	[IN;40150] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704422	[IN;40150] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704423	[IN;40150] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704424	[IN;40150] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704425	[IN;40150] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704426	[IN;40150] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704427	[IN;40150] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704428	[IN;40150] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704429	[IN;40150] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704430	[IN;40151] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704431	[IN;40151] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704432	[IN;40151] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704433	[IN;40151] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704434	[IN;40151] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704435	[IN;40151] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704436	[IN;40151] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704437	[IN;40151] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704438	[IN;40151] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704439	[IN;40151] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704440	[IN;40152] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704441	[IN;40152] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704442	[IN;40152] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704443	[IN;40152] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704444	[IN;40152] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704445	[IN;40152] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704446	[IN;40152] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704447	[IN;40152] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704448	[IN;40152] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704449	[IN;40152] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704450	[IN;40153] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704451	[IN;40153] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704452	[IN;40153] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704453	[IN;40153] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704454	[IN;40153] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704455	[IN;40153] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704456	[IN;40153] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704457	[IN;40153] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704458	[IN;40153] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704459	[IN;40153] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704460	[IN;40154] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704461	[IN;40154] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704462	[IN;40154] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704463	[IN;40154] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704464	[IN;40154] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
