Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneSkin	SpGodSpeed	SpDeathBlow	SpRevive	SpHeal	RAtkSpeed	RCastSpeed	RHPRegen	HitRange
7579	cehennem_kulesi_zorbasi	S_PAWN	MONSTER	MELEE	120	100		AGGR,STONESKIN	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_soldier2	0	130	119	130	30	0	0	0	0	221	296	105463	15	3	0	0	0	36	110	110	100	100	2000	350	0	0	0	0	3	0	20	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	0	0	40	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7580	cehennem_kulesi_berserk.	KNIGHT	MONSTER	MELEE	121	100		AGGR,BERSERK	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_knight	0	130	115	128	30	0	0	0	0	221	308	112213	15	3	0	0	0	33	110	110	100	100	2000	250	0	0	0	0	3	0	20	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	0	0	40	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7581	cehennem_kulesi_buyucusu	S_KNIGHT	MONSTER	MAGIC	125	100		AGGR,BERSERK,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_magic	0	130	67	133	31	0	0	0	0	236	312	221140	15	3	0	0	0	34	110	110	100	100	2000	800	0	0	0	0	0	0	30	40	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	40	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7582	cehennem_kulesi_kasabi	S_KNIGHT	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_general	0	136	121	139	33	0	0	0	0	354	410	1959994	15	3	0	0	0	35	100	110	100	100	2000	200	0	0	0	0	5	5	20	20	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	40	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7583	cehennem_kulesi_nigrom.	BOSS	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_boss	0	133	66	143	33	0	0	0	0	346	411	4171827	15	3	0	0	0	53	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	60	60	60	60	60	60	60	60	0	0	0	0	100	100	0	0	0	0	50	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7584	cehennem_k._buyuk_ustat	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	414	4171827	15	3	0	0	0	54	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	60	60	60	60	60	60	60	60	0	0	0	0	100	100	0	0	0	0	55	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7585	cehennem_kulesi_kurdu	PAWN	MONSTER	MELEE	120	100		AGGR,STONESKIN	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_soldier	0	120	92	68	30	0	0	0	0	193	308	78829	15	3	0	0	0	33	100	110	100	100	2000	150	0	0	0	0	5	5	20	20	45	45	45	45	45	45	65	45	0	0	0	0	50	50	0	0	0	0	0	40	-30	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7586	cehennem_kulesi_zorbasi	S_PAWN	MONSTER	MELEE	120	100		AGGR,STONESKIN	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_soldier2	0	130	119	130	30	0	0	0	0	221	296	105463	15	3	0	0	0	34	110	110	100	100	2000	350	0	0	0	0	3	0	20	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	0	0	0	40	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7587	cehennem_kulesi_berserk.	KNIGHT	MONSTER	MELEE	121	100		AGGR,BERSERK	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_knight	0	130	115	128	30	0	0	0	0	221	308	112213	15	3	0	0	0	35	110	110	100	100	2000	250	0	0	0	0	3	0	20	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	0	0	0	40	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7588	cehennem_kulesi_buyucusu	S_KNIGHT	MONSTER	MAGIC	125	100		AGGR,BERSERK,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_magic	0	130	67	133	31	0	0	0	0	236	312	221140	15	3	0	0	0	35	110	110	100	100	2000	800	0	0	0	0	0	0	30	40	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	0	40	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7589	cehennem_kulesi_kasabi	S_KNIGHT	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_general	0	136	121	139	33	0	0	0	0	354	410	1959994	15	3	0	0	0	36	100	110	100	100	2000	200	0	0	0	0	5	5	20	20	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	0	40	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7590	cehennem_kulesi_nigrom.	BOSS	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_boss	0	133	66	143	33	0	0	0	0	346	411	4171827	15	3	0	0	0	53	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	60	60	60	60	60	60	60	60	0	0	0	0	100	100	0	0	0	0	0	50	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7591	cehennem_k._buyuk_ustat	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	414	4171827	15	3	0	0	0	54	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	60	60	60	60	60	60	60	60	0	0	0	0	100	100	0	0	0	0	0	55	-1	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7592	cehennem_kulesi_yikicisi	PAWN	MONSTER	MAGIC	97	100		AGGR,BERSERK	0	SUNGMAHEE	TERROR	0	defensewave_pawn	0	95	64	63	31	0	0	0	0	1	1	50000	15	3	0	0	0	35	100	110	250	100	2000	450	0	0	0	0	0	0	0	20	45	45	45	45	45	45	45	45	0	0	0	0	100	100	0	0	0	0	20	0	0	0	-30	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7593	cehennem_kulesi_yikicisi	PAWN	MONSTER	MAGIC	97	110		AGGR,BERSERK	0	SUNGMAHEE	TERROR	0	defensewave_pawn	0	95	64	63	31	0	0	0	0	1	1	50000	15	3	0	0	0	35	100	110	250	100	2000	500	0	0	0	0	0	0	0	20	45	45	45	45	45	45	45	45	0	0	0	0	100	100	0	0	0	0	20	0	0	0	-30	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7594	cehenn._kulesi_seytan_t.	KNIGHT	MONSTER	MELEE	120	100		AGGR,NOMOVE,STONESKIN	0		STUN,SLOW,TERROR	0	metinstone_east	0	120	92	68	30	0	0	0	0	193	308	178829	15	3	0	0	0	33	129	110	100	100	2000	150	0	0	0	0	5	5	10	20	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	0	60	-30	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7595	kule_okcusu	S_KNIGHT	MONSTER	RANGE	100	100		AGGR,UNK_AI_FLAG22,UNK_AI_FLAG23	0	SUNGMAHEE	SLOW,TERROR	0	empire_gongbing	0	136	70	139	33	0	0	0	0	193	308	178829	15	3	0	0	0	1	129	120	100	100	2000	1500	0	0	0	0	5	5	10	20	30	30	30	30	30	30	30	30	0	0	0	-60	100	100	0	0	0	90	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7600	cehennem_kulesi_ruh_tasi	KING	STONE	MELEE	120	100		NOMOVE	0		STUN,SLOW,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	221140	15	3	0	0	0	24	100	0	0	0	2000	150	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7609	cehennem_kuls._buyu_ust.	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	33	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	-30	0	10	0	100	100	0	60	0	0	0	0	0	0	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7610	cehennem_kulesi_prensi	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	33	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	0	0	10	0	100	100	0	0	60	0	0	0	0	-30	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7611	cehennem_kulesi_prensi	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	34	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	0	-30	10	0	100	100	60	0	0	0	0	0	0	0	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7612	cehennem_k._olum_prensi	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	35	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	0	0	10	-30	100	100	0	0	0	60	0	0	0	0	0	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7613	cehennem_k._olum_prensi	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	35	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	0	0	10	0	100	100	0	0	0	0	60	0	0	0	-30	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7614	cehennem_kuls._buyu_ust.	KING	MONSTER	MELEE	135	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_king	0	133	66	143	33	0	0	0	0	346	470	4171827	15	3	0	0	0	35	456	110	100	100	2000	450	0	0	0	0	5	5	35	20	65	65	65	65	65	65	65	65	0	0	10	0	100	100	0	0	0	0	0	60	-30	0	0	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7615	cehennem_kulesi_kurdu	BOSS	MONSTER	MELEE	121	100		AGGR,BERSERK	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_knight	0	130	115	128	30	0	0	0	0	221	308	112213	15	3	0	0	0	35	127	110	110	100	65535	250	0	0	0	0	3	0	3	20	45	45	45	45	45	45	45	45	-30	0	15	0	50	50	0	60	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7616	cehennem_kulesi_zorbasi	BOSS	MONSTER	MELEE	120	100		AGGR,STONESKIN	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_soldier2	0	130	119	130	30	0	0	0	0	221	296	105463	15	3	0	0	0	35	116	110	110	100	65535	350	0	0	0	0	3	0	3	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	60	0	0	0	0	-30	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7617	cehennem_kulesi_kasabi	BOSS	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_general	0	136	121	139	33	0	0	0	0	354	517	1959994	15	3	0	0	0	35	270	110	110	100	65535	200	0	0	0	0	5	5	10	20	45	45	45	45	45	45	45	45	0	-30	0	0	50	50	60	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7618	cehennem_kulesi_kasabi	BOSS	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL	STUN,SLOW,TERROR	0	smhtower_general	0	136	121	139	33	0	0	0	0	354	517	1959994	15	3	0	0	0	33	270	110	110	100	65535	200	0	0	0	0	5	5	10	20	45	45	45	45	45	45	45	45	0	0	0	-30	50	50	0	0	0	60	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7619	cehennem_kulesi_berserk.	BOSS	MONSTER	MELEE	121	100		AGGR,BERSERK	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_knight	0	130	115	128	30	0	0	0	0	221	308	112213	15	3	0	0	0	33	127	110	110	100	65535	250	0	0	0	0	3	0	3	20	45	45	45	45	45	45	45	45	0	0	15	0	50	50	0	0	0	0	60	0	0	0	-30	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7620	cehennem_kulesi_buyucusu	BOSS	MONSTER	MAGIC	125	100		AGGR,BERSERK,FALL	0	DEVIL,SUNGMAHEE	STUN,SLOW,TERROR	0	smhtower_magic	0	130	67	133	31	0	0	0	0	236	312	221140	15	3	0	0	0	35	152	110	110	100	65535	800	0	0	0	0	0	0	3	20	45	45	45	45	45	45	45	45	0	0	0	0	50	50	0	0	0	0	0	60	-30	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8001	uzuntu_metini	KING	STONE	SPECIAL	5	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	6	0	0	0	0	0	0	0	17460	5	1	76	114	1	0	8	104	109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8002	dovus_metini	KING	STONE	SPECIAL	10	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	12	0	0	0	0	0	0	0	27900	5	1	136	204	3	0	14	110	114	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8003	savas_metini	KING	STONE	SPECIAL	15	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	18	0	0	0	0	0	0	0	40860	5	1	196	294	5	0	19	115	121	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8004	hirs_metini	KING	STONE	SPECIAL	20	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	24	0	0	0	0	0	0	0	56880	5	1	256	384	8	0	25	122	126	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8005	siyah_metin	KING	STONE	SPECIAL	25	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	30	0	0	0	0	0	0	0	76140	5	1	316	474	12	0	30	305	310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8006	karanlik_metin	KING	STONE	SPECIAL	30	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	36	0	0	0	0	0	0	0	96300	5	1	376	564	15	0	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8007	kiskanclik_metini	KING	STONE	SPECIAL	35	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	42	0	0	0	0	0	0	0	118440	5	1	436	654	18	0	41	501	507	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8008	ruh_metini	KING	STONE	SPECIAL	40	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	48	0	0	0	0	0	0	0	155610	5	1	496	744	21	0	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8009	golge_metini	KING	STONE	SPECIAL	45	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	54	0	0	0	0	0	0	0	199290	5	1	556	834	24	0	52	1301	1310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8010	dayaniklilik_metini	KING	STONE	SPECIAL	50	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	60	0	0	0	0	0	0	0	234990	5	1	616	924	27	0	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8011	seytan_metini	KING	STONE	SPECIAL	55	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	66	0	0	0	0	0	0	0	293850	5	1	676	1014	30	0	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8012	lanet_metini	KING	STONE	SPECIAL	60	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	72	0	0	0	0	0	0	0	339975	5	1	736	1104	33	0	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8013	olum_metini	KING	STONE	SPECIAL	65	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	78	0	0	0	0	0	0	0	390375	5	1	796	1194	36	0	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8014	katil_metini	KING	STONE	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	91	0	0	0	0	0	0	0	444825	5	1	856	1284	39	0	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8015	dayaniklilik_metini	KING	STONE	SPECIAL	50	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	60	0	0	0	0	0	0	0	234990	5	1	616	924	27	0	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8016	seytan_metini	KING	STONE	SPECIAL	55	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	66	0	0	0	0	0	0	0	293850	5	1	676	1014	30	0	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8017	lanet_metini	KING	STONE	SPECIAL	60	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	72	0	0	0	0	0	0	0	339975	5	1	736	1104	33	0	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8018	olum_metini	KING	STONE	SPECIAL	65	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	78	0	0	0	0	0	0	0	390375	5	1	796	1194	36	0	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8019	katil_metini	KING	STONE	SPECIAL	70	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	91	0	0	0	0	0	0	0	444825	5	1	856	1284	39	0	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8020	shinsoo_kayasi	KING	STONE	SPECIAL	1	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	50	0	0	0	0	0	0	0	1482750	5	1	966	1404	39	0	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8021	jinno_kayasi	KING	STONE	SPECIAL	1	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	50	0	0	0	0	0	0	0	1482750	5	1	966	1404	39	0	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8022	chunjo_kayasi	KING	STONE	SPECIAL	1	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	50	0	0	0	0	0	0	0	1482750	5	1	966	1404	39	0	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8023	imparatorluk_kayasi	KING	STONE	SPECIAL	1	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	50	0	0	0	0	0	0	0	1482750	5	1	966	1404	39	0	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
