Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
704374	kesici_dis_yayi_15g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704375	kesici_dis_yayi_1g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704376	kesici_dis_yayi_3g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704377	kesici_dis_yayi_5g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704378	kesici_dis_yayi_7g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704379	kesici_dis_yayi_15g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	0	100	0	0
704380	kesici_dis_mizragi_1g	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704381	kesici_dis_mizragi_3g	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704382	kesici_dis_mizragi_5g	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704383	kesici_dis_mizragi_7g	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704384	kesici_dis_mizragi_15g	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704385	kesici_dis_mizragi_1g_b	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704386	kesici_dis_mizragi_3g_b	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704387	kesici_dis_mizragi_5g_b	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704388	kesici_dis_mizragi_7g_b	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704389	kesici_dis_mizragi_15g_b	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	0	0	0	0	100	0	0
704390	kesici_dis_cani_1g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704391	kesici_dis_cani_3g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704392	kesici_dis_cani_5g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704393	kesici_dis_cani_7g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704394	kesici_dis_cani_15g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704395	kesici_dis_cani_1g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704396	kesici_dis_cani_3g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704397	kesici_dis_cani_5g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704398	kesici_dis_cani_7g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704399	kesici_dis_cani_15g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	0	0	0	0	100	0	0
704400	kesici_dis_yelpazesi_1g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704401	kesici_dis_yelpazesi_3g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704402	kesici_dis_yelpazesi_5g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704403	kesici_dis_yelpazesi_7g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704404	kesici_dis_yelpazesi_15g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704405	kesici_dis_yelpazesi_1g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704406	kesici_dis_yelpazesi_3g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704407	kesici_dis_yelpazesi_5g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704408	kesici_dis_yelpazesi_7g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704409	kesici_dis_yelpazesi_15g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	0	0	0	0	100	0	0
704410	kesici_dis_penceleri_1g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704411	kesici_dis_penceleri_3g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704412	kesici_dis_penceleri_5g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704413	kesici_dis_penceleri_7g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704414	kesici_dis_penceleri_15g	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704415	kesici_dis_penceleri_1g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704416	kesici_dis_penceleri_3g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704417	kesici_dis_penceleri_5g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704418	kesici_dis_penceleri_7g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704419	kesici_dis_penceleri_15g_b	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	0	0	0	0	100	0	0
704420	dokkaebi_kilici_1g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704421	dokkaebi_kilici_3g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704422	dokkaebi_kilici_5g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704423	dokkaebi_kilici_7g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704424	dokkaebi_kilici_15g	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704425	dokkaebi_kilici_1g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704426	dokkaebi_kilici_3g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704427	dokkaebi_kilici_5g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704428	dokkaebi_kilici_7g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
704429	dokkaebi_kilici_15g_b	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	100	0	0
